zip_code,DP05_0004E,DP05_0008PE,DP05_0009PE,DP05_0024PE
00601,Estimate!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),Percent!!SEX AND AGE!!Total population!!15 to 19 years,Percent!!SEX AND AGE!!Total population!!20 to 24 years,Percent!!SEX AND AGE!!Total population!!65 years and over
70605,88.9,4.7,6.9,16.8
70607,90.5,6.2,5.6,16.9
70611,96.7,8.4,10.9,12.1
70615,98.4,5.1,5.9,13.8
70630,92.6,6.5,6.8,11.8
70631,118.0,7.9,4.3,10.6
70632,117.2,0.0,6.1,23.5
70633,132.6,2.2,5.6,30.4
70634,84.8,7.6,8.4,15.1
70637,99.3,6.4,6.8,15.5
70638,127.0,5.9,0.0,11.3
70639,91.1,9.5,4.1,3.2
70640,97.2,2.4,0.0,25.3
70643,106.8,7.7,7.7,15.8
70644,99.4,12.8,3.7,35.2
70645,205.1,0.0,0.0,34.5
70646,95.5,6.9,4.5,16.0
70647,109.0,2.1,0.0,4.8
70648,90.2,8.4,3.5,13.4
70650,147.0,5.7,8.1,11.6
70651,56.6,0.0,0.0,66.3
70652,959.1,25.3,0.0,12.9
70653,72.3,5.4,2.9,23.4
70654,152.7,5.2,7.2,18.2
70655,49.1,20.0,8.9,23.1
70656,75.7,6.3,4.8,12.7
70657,94.6,5.7,3.9,21.0
70658,116.2,10.2,6.0,11.6
70659,96.8,14.2,10.4,11.8
70660,85.3,6.2,10.5,17.2
70661,104.5,6.1,5.6,8.6
70662,71.9,6.6,4.0,23.6
70663,68.1,8.3,4.7,30.3
70665,100.4,6.5,5.5,14.7
70668,107.2,5.6,5.6,12.4
70669,102.4,8.2,5.8,13.4
70706,114.9,6.6,4.5,14.4
70710,92.3,6.0,5.1,10.6
70711,101.1,6.8,9.0,7.5
70712,87.0,7.5,4.0,17.9
70714,1100.0,0.9,3.5,7.9
70715,94.6,6.5,7.6,12.6
70719,93.8,3.3,6.6,19.1
70721,86.8,10.5,6.1,14.3
70722,71.3,19.7,23.8,7.0
70723,99.3,5.7,4.2,21.6
70725,100.7,4.4,13.5,12.2
70726,83.1,9.0,8.7,13.9
70729,97.4,7.4,7.0,12.1
70730,82.5,0.0,3.2,24.5
70732,73.9,5.2,7.8,13.6
70733,98.5,9.3,5.7,18.9
70734,101.1,3.9,5.9,13.4
70736,95.5,11.6,5.0,5.4
70737,117.3,9.5,3.8,21.0
70739,98.6,5.7,5.6,11.7
70740,97.6,6.5,5.6,15.3
70743,89.4,7.8,6.6,10.3
70744,105.0,10.2,0.0,13.7
70747,88.2,5.0,4.3,23.0
70748,50.4,0.0,21.2,51.4
70749,248.8,5.9,5.4,14.5
70750,67.3,1.7,0.0,18.1
70752,86.2,12.3,3.2,16.0
70753,68.3,0.0,5.3,15.0
70754,101.6,4.9,5.8,14.9
70755,95.8,5.3,5.7,12.1
70756,84.9,4.8,6.6,17.4
70757,81.1,11.5,0.0,32.6
70759,106.3,6.2,6.1,13.4
70760,82.9,7.9,4.5,20.8
70761,100.4,7.5,6.5,21.7
70762,77.1,2.9,2.0,21.2
70763,100.0,8.9,4.2,20.4
70764,90.2,4.7,4.7,11.1
70767,83.1,4.9,6.3,15.7
70769,95.7,5.2,5.3,14.6
70770,97.5,7.2,6.1,9.9
70772,91.0,4.6,4.2,22.3
70773,127.7,2.9,4.8,19.3
70774,55.5,0.0,17.2,25.1
70775,103.2,7.4,6.7,13.8
70776,125.6,8.1,5.2,16.1
70777,184.4,1.7,6.5,15.6
70778,82.4,7.1,9.5,14.7
70780,83.5,3.9,3.6,9.0
70782,106.6,3.4,1.6,12.6
70783,109.6,15.5,22.4,5.2
70785,98.1,2.6,9.5,21.8
70787,94.9,7.1,3.7,13.0
70788,17.6,0.0,50.9,24.0
70789,106.9,10.2,6.9,17.0
70791,83.3,2.9,8.7,20.9
70801,92.0,6.7,7.3,13.6
70802,315.0,0.0,18.7,6.0
70803,94.8,8.2,14.6,13.7
70805,71.2,77.7,22.3,0.0
70806,95.4,7.8,10.1,11.1
70807,85.7,5.1,8.0,14.9
70808,103.8,15.5,13.1,12.5
70809,85.7,10.6,15.7,16.3
70810,94.7,3.9,6.8,16.3
70811,85.1,5.6,10.3,15.4
70812,78.0,3.7,8.9,14.0
70814,83.5,7.6,6.2,12.7
70815,97.4,7.4,6.4,14.4
70816,93.5,6.9,8.4,15.5
70817,89.4,5.2,11.2,13.1
70818,101.7,7.3,6.1,12.9
70819,92.3,8.0,4.8,15.1
70820,88.5,7.5,1.6,14.7
70836,93.6,6.4,38.4,4.2
71001,-,-,-,-
71003,88.6,7.1,8.1,19.3
71004,90.1,2.9,3.6,38.7
71006,83.5,5.6,7.8,15.4
71007,97.6,6.1,3.7,16.8
71008,87.1,0.0,5.5,10.1
71016,123.5,5.1,5.0,26.2
71018,90.9,2.9,3.7,19.3
71019,90.5,4.2,4.8,11.8
71021,84.7,6.4,4.9,19.3
71023,99.4,7.6,1.7,26.5
71024,103.7,7.1,1.5,20.3
71027,90.1,4.0,6.6,8.2
71028,105.3,0.6,7.6,11.9
71029,78.3,2.8,3.7,18.4
71030,100.0,2.0,7.9,47.4
71031,92.8,6.5,3.3,15.3
71032,87.5,7.5,4.9,26.3
71033,124.3,4.4,6.7,24.2
71034,97.1,3.7,6.1,16.6
71037,98.6,12.5,1.9,14.5
71038,92.1,6.9,4.9,14.1
71039,100.4,6.5,4.6,20.5
71040,91.2,8.6,5.4,16.5
71043,173.0,3.1,6.0,16.1
71044,91.9,4.7,3.3,26.1
71045,106.5,4.5,3.0,37.2
71046,84.9,6.7,7.5,21.6
71047,95.3,3.7,1.2,42.2
71048,91.4,5.5,5.4,20.4
71049,181.0,11.9,0.0,15.3
71051,84.9,8.5,5.5,15.9
71052,121.3,10.9,7.7,14.9
71055,89.7,4.4,7.2,18.3
71060,99.4,6.2,6.8,19.5
71061,91.2,4.6,4.9,14.4
71063,87.6,4.8,5.0,16.4
71064,95.4,0.0,6.0,23.3
71065,107.3,3.3,5.5,30.0
71067,107.6,10.6,8.0,19.8
71068,63.7,7.9,6.8,16.9
71069,88.2,5.4,5.3,21.9
71070,122.9,3.0,2.1,25.9
71071,74.9,2.2,5.7,27.3
71072,122.4,7.0,5.8,19.1
71073,90.6,6.5,6.0,21.4
71075,87.2,4.8,9.7,20.4
71078,79.0,4.8,4.4,21.2
71079,95.8,9.9,4.2,13.0
71082,34.2,7.4,0.0,23.6
71101,98.2,4.5,7.3,19.0
71103,83.3,4.6,6.3,19.4
71104,89.3,3.3,6.4,25.2
71105,91.7,5.8,7.8,10.3
71106,93.9,4.4,7.9,16.9
71107,93.5,6.7,5.8,17.7
71108,91.5,7.6,5.3,14.8
71109,81.2,9.3,6.6,10.4
71110,92.4,5.5,7.7,14.5
71111,190.6,9.1,32.6,1.3
71112,92.2,6.7,5.1,12.7
71115,99.6,5.4,7.0,14.7
71118,79.4,5.4,6.4,21.6
71119,92.2,8.7,6.5,15.6
71129,95.1,4.2,5.8,18.7
71201,85.1,3.1,6.9,14.4
71202,93.2,7.2,6.8,17.9
71203,103.8,7.6,6.6,11.6
71209,86.6,9.1,9.3,12.4
71219,73.8,73.7,22.3,0.0
71220,113.8,11.9,3.0,26.0
71222,89.7,6.7,7.2,16.1
71223,96.0,6.5,3.7,15.4
71225,114.2,14.4,3.9,25.4
71226,116.4,6.5,3.7,12.4
71227,87.2,4.7,5.0,19.7
71229,109.8,3.7,5.2,18.2
71232,142.3,7.0,2.4,21.4
71233,105.5,5.3,5.8,18.6
71234,75.9,6.3,8.4,10.5
71235,117.1,4.6,5.3,20.6
71237,90.1,6.1,4.3,20.9
71238,161.1,7.2,6.4,18.1
71241,85.6,5.5,6.0,14.6
71243,106.7,8.9,3.9,21.8
71245,108.6,2.3,5.0,26.9
71247,93.1,7.5,32.4,8.6
71250,103.0,6.3,7.1,25.9
71251,72.0,7.1,0.0,36.4
71253,106.6,5.3,7.2,19.1
71254,85.5,13.6,3.2,25.3
71256,160.8,3.6,11.5,12.4
71259,137.2,4.9,1.5,15.3
71260,66.0,7.3,4.2,29.9
71261,83.9,9.0,3.9,28.9
71263,80.8,1.5,5.0,33.7
71264,92.4,4.4,3.9,20.5
71266,87.4,3.2,2.3,27.7
71268,112.3,12.9,8.9,11.1
71269,96.7,5.2,4.6,20.0
71270,98.0,7.4,7.2,13.6
71272,92.2,8.7,19.9,13.4
71275,180.1,67.0,30.7,0.0
71276,84.9,10.3,8.8,14.9
71277,161.9,0.0,0.0,15.5
71279,105.6,3.3,5.1,17.1
71280,-,0.0,0.0,45.1
71282,77.9,8.2,4.7,12.4
71286,98.2,7.2,6.1,13.9
71291,77.5,1.1,9.1,32.9
71292,85.3,5.4,6.5,17.3
71295,94.3,5.6,6.1,16.3
71301,96.7,5.2,6.0,15.2
71302,93.3,7.2,7.7,15.7
71303,85.8,6.2,7.4,16.4
71316,95.7,4.6,5.4,16.8
71322,210.0,0.0,0.0,100.0
71323,103.7,5.6,6.9,26.1
71325,84.9,9.6,0.9,22.5
71326,92.2,12.7,4.9,21.6
71327,101.6,4.4,10.6,30.3
71328,165.5,5.7,4.2,8.6
71331,86.0,4.6,2.1,15.1
71333,104.5,2.2,3.3,17.2
71334,94.8,3.1,2.5,31.2
71336,110.8,6.3,6.2,16.7
71339,94.8,3.5,4.7,26.4
71340,196.2,0.0,42.3,0.0
71341,248.1,5.0,7.7,5.6
71342,100.7,7.4,9.3,13.5
71343,87.5,8.7,7.0,18.4
71345,82.5,5.1,6.9,21.1
71346,103.4,22.0,0.0,0.0
71350,102.8,9.6,1.9,17.3
71351,72.4,4.0,6.4,21.2
71353,95.9,7.0,5.9,16.8
71354,122.4,3.8,7.3,19.8
71355,83.5,4.1,8.2,17.8
71356,95.3,6.1,3.5,15.7
71357,102.8,12.2,8.4,11.6
71358,88.9,5.5,4.8,22.0
71360,92.7,1.8,5.5,28.0
71362,92.7,8.0,7.0,14.2
71366,82.4,5.9,5.9,19.7
71367,105.0,4.5,4.4,28.3
71368,104.1,5.0,3.3,14.3
71369,109.9,6.5,10.4,15.0
71371,79.0,5.7,6.1,12.9
71373,127.4,6.5,12.1,9.4
71375,102.2,5.3,9.0,16.0
71377,100.5,8.6,5.3,20.8
71378,102.4,0.0,32.1,0.0
71401,75.1,8.2,5.2,22.2
71403,139.1,0.0,21.8,5.5
71404,110.5,8.4,8.8,17.4
71405,97.2,5.9,3.2,14.7
71406,106.1,7.7,7.7,13.4
71407,62.5,0.0,0.0,11.9
71409,61.8,0.0,1.7,36.4
71410,116.9,4.4,4.6,19.8
71411,84.6,8.3,6.9,8.3
71414,97.4,7.0,2.8,12.5
71416,138.3,18.8,4.5,33.9
71417,50.7,7.0,5.9,20.3
71418,103.3,8.0,5.3,18.2
71419,107.7,6.7,6.7,19.4
71422,125.4,3.0,5.0,21.7
71423,102.7,2.4,10.0,21.5
71424,117.8,5.7,4.8,11.7
71425,194.5,17.1,2.6,16.4
71426,180.6,6.9,0.0,0.0
71427,106.4,6.5,3.1,10.7
71429,81.5,15.9,2.0,15.9
71430,95.8,5.6,2.6,21.4
71432,83.5,2.5,1.4,27.0
71433,99.1,8.4,5.1,17.5
71435,90.8,7.2,10.0,13.5
71438,117.3,5.0,6.7,16.0
71439,118.8,5.9,11.6,15.7
71441,78.8,5.8,6.9,13.1
71446,105.4,4.9,11.6,28.9
71447,104.5,5.8,8.0,14.6
71449,96.2,10.6,4.3,25.7
71450,94.4,6.5,3.6,21.3
71452,88.6,9.5,6.5,16.5
71454,81.1,0.0,20.3,32.0
71455,121.3,7.2,1.2,20.5
71456,84.1,11.7,0.0,17.3
71457,184.7,2.9,8.1,20.4
71459,87.3,9.9,14.5,14.3
71461,154.1,6.9,22.9,0.1
71462,104.3,7.1,9.3,10.9
71463,103.9,5.0,7.9,19.6
71465,144.2,2.8,4.7,18.5
71466,100.6,4.9,6.5,20.3
71467,95.3,6.9,16.1,0.0
71468,202.6,3.6,7.8,9.9
71469,112.3,3.9,16.3,21.4
71472,104.2,7.9,3.4,20.4
71473,60.8,0.0,6.3,15.3
71474,94.7,3.7,5.2,37.0
71479,112.4,12.1,7.8,10.0
71480,93.5,8.2,3.4,14.7
71483,394.0,3.4,6.6,9.7
71485,124.5,5.4,6.7,17.5
71486,90.9,4.7,5.0,15.5
71601,93.6,7.1,5.3,19.8
71602,86.5,9.5,12.7,14.3
71603,96.7,7.2,5.8,15.6
71630,92.1,6.2,5.2,19.3
71631,76.8,4.1,14.0,20.5
71635,174.3,3.0,6.2,16.5
71638,88.0,6.2,5.5,21.9
71639,125.4,5.8,5.2,18.1
71640,84.9,5.9,3.6,17.9
71642,84.9,8.6,4.8,19.2
71643,131.5,4.3,11.7,17.5
71644,75.0,2.4,0.4,34.9
71646,1528.1,1.4,10.6,5.2
71647,104.6,7.1,5.4,16.9
71651,88.1,10.2,4.2,14.6
71652,263.6,0.0,30.0,42.5
71653,103.2,4.8,1.0,18.4
71654,83.1,7.3,3.6,23.6
71655,92.8,8.5,5.1,17.3
71658,98.2,9.2,10.4,15.5
71659,99.5,2.7,7.7,14.8
71660,102.6,10.1,0.0,24.1
71661,89.1,2.2,3.5,16.6
71662,79.5,1.6,19.3,14.4
71663,48.5,0.0,43.2,0.0
71665,103.5,7.7,1.7,29.2
71666,96.3,7.4,4.8,20.9
71667,300.0,9.1,0.0,52.3
71670,77.0,5.5,5.8,19.5
71671,87.8,5.0,6.8,26.7
71674,87.4,6.2,4.2,19.3
71675,114.3,7.4,3.4,31.5
71676,94.0,9.5,0.9,21.7
71677,76.1,9.5,2.0,21.6
71701,66.1,15.8,8.7,22.4
71711,93.0,5.8,6.7,18.5
71720,72.5,35.2,0.0,0.0
71722,70.0,8.7,3.8,15.9
71724,150.0,0.0,2.9,28.6
71725,79.1,13.7,1.3,22.7
71726,109.0,7.9,4.8,15.8
71730,119.3,1.9,2.7,28.8
71740,96.2,6.0,6.7,17.2
71742,127.0,8.1,7.2,17.3
71743,95.3,13.0,5.4,19.0
71744,83.0,9.0,7.0,14.7
71745,99.4,6.1,5.7,23.8
71747,57.2,9.9,4.8,18.3
71749,81.5,12.0,1.6,22.4
71751,94.5,4.5,0.7,13.7
71752,99.1,3.4,4.7,30.8
71753,87.2,5.8,10.5,13.9
71758,84.8,9.4,13.0,17.2
71759,91.3,7.0,0.0,35.5
71762,89.3,3.1,7.8,11.8
71763,85.3,9.1,2.3,16.1
71764,112.5,4.0,1.7,26.7
71765,89.3,7.2,13.3,22.4
71766,78.0,6.1,5.0,17.5
71770,126.1,3.9,3.8,23.1
71772,104.6,7.7,7.0,18.6
71801,83.3,4.5,0.0,0.0
71820,85.3,6.1,6.3,16.1
71822,85.7,0.0,0.0,0.0
71823,95.1,4.6,6.9,21.3
71825,227.3,0.0,16.7,27.8
71826,100.8,3.8,2.1,17.2
71827,108.1,7.6,5.9,9.1
71832,103.0,6.6,0.5,21.7
71833,102.5,8.1,6.2,13.1
71834,86.3,7.3,4.0,20.8
71835,69.7,3.5,0.0,34.8
71836,133.1,4.4,8.0,24.8
71837,94.6,4.3,5.5,19.8
71838,121.8,9.0,9.5,13.0
71839,89.1,10.1,2.4,19.2
71841,119.1,0.8,2.5,16.3
71842,126.6,3.2,3.9,21.0
71845,99.7,6.2,3.2,14.7
71846,111.5,6.5,7.1,20.3
71847,90.0,5.5,9.6,13.3
71851,125.7,4.8,0.5,26.9
71852,107.6,5.6,4.1,21.9
71853,97.5,7.4,6.7,15.9
71854,119.8,3.9,3.0,17.6
71855,93.3,6.2,5.5,16.5
71857,114.8,14.5,8.6,21.8
71858,91.1,3.9,3.9,24.9
71859,110.2,8.7,6.0,14.4
71860,77.1,1.8,3.3,34.9
71861,86.2,5.0,9.1,24.9
71862,118.4,9.3,5.9,30.8
71865,112.2,6.6,10.0,23.8
71866,78.7,1.2,9.5,22.0
71901,65.6,14.4,2.9,17.3
71909,90.7,7.6,5.9,18.5
71913,90.2,3.5,2.2,55.9
71921,91.1,5.0,4.6,22.1
71922,113.4,7.4,4.9,15.4
71923,163.8,1.3,5.9,13.1
71929,82.8,8.7,15.6,17.9
71933,98.0,7.7,3.8,17.1
71935,136.4,1.7,4.8,13.8
71937,137.6,4.2,4.6,29.3
71940,112.4,4.0,4.0,18.5
71941,124.0,4.7,3.8,18.3
71943,117.4,7.6,6.0,17.5
71944,89.2,5.2,2.9,21.5
71945,100.3,7.1,8.6,16.8
71949,102.0,5.6,7.6,26.4
71950,86.6,7.6,16.6,26.6
71952,84.9,5.3,3.0,24.3
71953,200.0,0.0,0.0,57.1
71956,91.4,6.2,4.7,24.6
71957,95.8,2.1,3.8,25.4
71958,81.5,4.5,4.5,31.2
71959,88.4,8.4,7.3,24.0
71960,76.8,7.7,17.8,24.6
71961,105.8,11.6,5.5,25.3
71962,112.2,8.0,6.1,26.3
71964,82.5,0.8,1.4,29.4
71965,91.4,8.6,2.3,16.9
71968,99.4,9.3,0.0,21.2
71969,110.1,4.2,5.9,23.6
71970,133.1,2.8,13.1,31.5
71971,133.1,0.0,5.3,25.2
71972,47.9,9.9,14.1,14.6
71973,80.2,0.8,2.3,14.6
71998,83.7,15.5,1.5,11.4
71999,5760.0,46.4,53.6,0.0
72001,52.8,71.7,28.3,0.0
72002,107.8,6.3,3.6,24.2
72003,105.5,7.9,5.1,9.3
72004,97.8,8.9,5.8,16.3
72005,87.6,9.6,1.7,19.9
72006,122.2,6.0,3.0,45.0
72007,78.4,3.8,7.3,21.0
72010,94.5,4.0,5.2,10.4
72011,94.7,4.3,5.9,19.1
72012,87.7,8.1,5.0,12.4
72013,100.8,6.5,7.3,14.5
72014,104.9,6.0,2.6,13.5
72015,87.1,0.0,0.0,15.5
72016,98.2,5.8,6.8,15.2
72017,104.8,5.2,8.5,19.6
72019,131.4,5.1,1.2,30.8
72020,90.3,6.7,4.5,15.7
72021,117.7,7.8,2.4,25.7
72022,91.3,7.4,5.8,21.9
72023,93.4,6.9,4.9,14.5
72024,98.7,7.7,5.3,12.5
72025,92.5,7.6,5.1,19.1
72026,78.9,9.3,7.2,21.8
72027,203.2,25.0,2.8,9.7
72029,122.1,10.8,1.0,19.1
72030,75.6,3.7,6.0,25.1
72031,115.6,3.6,2.5,28.4
72032,97.6,8.1,5.5,22.5
72034,93.2,8.1,9.8,12.2
72035,93.1,6.5,16.3,10.8
72036,64.2,78.3,21.7,0.0
72037,93.6,2.1,7.1,24.0
72038,200.0,0.0,10.0,0.0
72039,69.0,0.0,0.0,57.1
72040,103.3,9.1,4.2,14.5
72041,90.0,4.9,5.8,23.7
72042,99.7,5.5,3.7,24.5
72044,93.0,6.1,5.9,18.3
72045,81.6,2.2,3.3,35.8
72046,98.5,5.2,5.8,16.5
72047,77.6,7.3,5.6,18.8
72048,98.4,6.9,5.5,9.4
72051,185.3,0.0,6.2,18.6
72055,110.2,3.5,4.7,9.1
72057,81.6,1.4,5.7,23.7
72058,62.4,3.2,3.1,21.4
72059,100.0,6.4,5.5,13.1
72060,95.0,0.0,0.0,59.0
72061,124.3,9.5,11.0,19.6
72063,84.1,0.0,9.4,15.0
72064,98.8,5.0,6.2,13.1
72065,103.9,6.4,4.1,19.9
72067,95.4,7.1,6.8,14.0
72068,98.0,6.9,1.2,35.0
72069,55.9,11.4,5.7,10.7
72070,86.7,4.0,0.9,23.5
72072,104.1,4.4,3.2,18.6
72073,124.0,5.4,6.2,29.4
72074,108.7,12.2,6.0,11.2
72076,101.3,5.3,0.0,11.9
72079,88.8,5.4,6.5,14.1
72080,88.4,6.4,7.6,25.9
72081,118.8,3.2,7.6,26.0
72082,113.3,6.9,5.8,14.8
72083,90.0,7.9,3.8,16.4
72084,85.1,1.9,14.9,28.0
72085,115.0,9.4,4.5,11.3
72086,86.0,5.4,3.3,6.7
72087,105.1,5.8,6.4,16.6
72088,143.8,8.9,0.3,34.6
72099,75.7,2.9,2.5,50.9
72101,272.5,23.3,48.1,0.0
72102,85.6,5.6,3.7,23.3
72103,87.0,3.3,4.7,14.6
72104,85.7,8.3,4.1,15.6
72106,111.0,4.5,6.1,17.5
72107,118.6,7.8,6.6,17.9
72108,140.0,7.3,6.3,13.5
72110,146.2,0.0,0.0,0.0
72111,93.7,7.5,5.8,20.6
72112,90.6,6.2,3.1,25.0
72113,91.9,4.8,7.0,17.0
72114,83.0,5.6,6.8,13.3
72116,95.4,6.1,7.4,14.0
72117,92.5,5.6,6.2,16.5
72118,84.7,7.7,6.7,13.9
72119,89.1,4.7,5.4,15.6
72120,-,-,-,-
72121,88.8,7.2,6.2,17.5
72122,83.8,4.6,4.5,17.7
72123,113.6,5.9,7.9,22.1
72125,98.6,5.7,7.6,20.4
72126,87.6,6.9,7.0,13.8
72127,101.8,6.3,5.8,17.8
72128,93.7,4.3,5.4,16.8
72129,113.7,13.5,6.3,15.1
72130,109.0,4.3,2.9,20.4
72131,74.5,2.3,2.4,20.0
72132,108.6,4.7,4.5,24.9
72134,97.0,3.1,7.4,11.3
72135,159.4,0.3,1.2,19.9
72136,98.8,8.2,5.2,26.5
72137,105.1,6.1,4.8,35.7
72139,101.6,4.7,4.2,16.5
72140,114.2,3.5,4.3,21.8
72141,113.9,6.8,7.6,17.8
72142,80.3,3.6,0.0,28.2
72143,110.1,3.4,3.3,23.6
72149,92.0,9.7,10.9,15.3
72150,-,-,-,-
72152,97.2,5.6,6.0,19.5
72153,100.5,5.9,0.0,34.6
72156,107.3,4.5,5.9,25.9
72157,145.4,0.0,3.3,7.7
72160,62.0,3.1,1.2,20.0
72165,88.1,5.7,5.1,19.3
72166,70.4,0.0,0.0,14.9
72167,102.0,0.0,7.8,58.3
72168,91.6,8.8,1.2,23.3
72169,977.3,1.9,9.7,5.9
72170,94.7,2.7,16.2,27.0
72173,76.2,5.6,5.6,21.8
72175,104.8,6.9,4.5,13.5
72176,81.3,1.5,10.7,14.9
72179,90.3,6.6,5.6,9.5
72181,127.6,5.9,0.0,38.7
72201,-,-,-,-
72202,196.4,0.0,5.9,10.9
72204,100.3,7.9,10.9,15.8
72205,94.4,7.3,7.4,12.9
72206,95.7,5.5,7.2,18.0
72207,97.8,5.4,5.5,18.3
72209,94.8,4.6,8.5,17.9
72210,95.4,5.3,6.8,7.3
72211,86.1,6.2,5.6,15.5
72212,86.4,2.4,7.3,13.5
72223,100.0,6.7,4.4,20.6
72227,97.5,5.9,6.0,15.8
72301,86.9,4.9,6.1,19.0
72311,81.2,6.5,7.3,13.4
72315,94.0,3.1,4.1,16.5
72320,88.5,7.1,6.5,13.9
72321,5231.0,1.7,10.3,2.3
72322,101.5,6.7,8.9,14.8
72324,84.6,0.0,0.0,40.0
72325,117.4,8.4,4.5,21.7
72326,118.5,0.0,0.0,6.8
72327,116.9,6.3,2.5,26.2
72328,89.4,6.9,2.6,17.2
72329,155.6,0.0,0.0,0.0
72330,121.9,0.0,0.0,0.0
72331,103.4,10.7,10.7,10.9
72332,96.1,6.1,6.1,17.2
72333,56.3,12.0,4.0,5.6
72335,88.4,2.7,9.1,12.0
72338,125.5,6.1,5.9,13.8
72339,-,0.0,0.0,100.0
72340,78.3,2.7,7.4,14.2
72341,100.0,15.3,10.0,27.1
72342,150.0,6.8,6.3,39.0
72346,86.6,6.2,10.0,18.2
72347,88.2,11.9,1.9,20.6
72348,80.5,4.7,4.5,21.1
72350,124.8,6.1,3.9,20.9
72351,85.2,7.2,4.6,17.2
72353,88.9,8.3,4.4,16.9
72354,87.5,0.0,0.0,32.4
72355,92.1,9.8,3.2,22.0
72358,88.3,2.3,6.8,33.3
72359,153.8,8.9,5.4,9.4
72360,82.9,13.9,3.6,12.5
72364,81.9,7.0,5.4,20.3
72365,101.6,8.0,6.6,10.8
72366,82.5,3.1,5.0,18.7
72367,74.5,4.3,6.7,26.8
72368,-,0.0,0.0,0.0
72370,128.2,5.1,5.2,24.5
72372,97.4,6.8,7.3,15.4
72373,109.5,5.2,7.9,23.7
72374,93.4,6.2,9.4,26.1
72376,60.6,5.2,8.3,20.3
72377,94.4,11.3,5.5,19.3
72379,175.0,0.0,0.0,0.0
72383,66.7,0.0,0.0,100.0
72384,476.9,0.0,0.0,0.0
72386,127.7,8.0,2.8,21.5
72389,101.4,6.7,7.8,12.3
72390,94.1,14.8,5.6,3.6
72392,96.1,7.8,7.5,13.4
72394,106.2,5.6,6.0,30.7
72395,85.5,3.8,11.6,17.1
72396,101.5,5.5,7.6,15.5
72401,89.6,6.4,5.4,17.1
72404,89.2,8.5,8.6,13.0
72410,104.1,6.2,7.8,11.7
72411,139.4,4.2,5.0,11.7
72412,96.6,5.5,3.9,18.4
72413,148.6,3.9,7.0,15.9
72414,107.3,2.8,5.9,16.9
72415,111.0,4.7,3.0,8.5
72416,113.2,9.7,4.8,17.4
72417,113.9,4.3,3.7,16.7
72419,100.0,2.5,4.5,14.3
72421,95.4,6.3,3.9,20.9
72422,128.1,6.5,3.8,15.7
72424,93.1,6.1,7.3,16.8
72425,124.4,13.0,12.0,14.1
72426,96.2,2.8,5.3,38.4
72427,92.0,4.7,5.3,24.9
72428,98.4,16.7,7.9,6.0
72429,79.5,3.8,8.9,15.2
72430,125.4,4.6,1.1,19.0
72431,134.1,6.3,7.6,20.3
72432,118.7,5.1,4.3,25.1
72433,102.3,6.5,7.0,20.8
72434,97.4,3.7,6.7,18.4
72435,93.0,8.4,8.5,24.1
72436,84.5,10.2,1.0,25.7
72437,93.5,8.4,4.4,12.9
72438,92.0,7.0,3.5,15.4
72440,94.3,7.1,4.5,9.8
72441,104.4,2.2,4.0,11.6
72442,161.1,4.3,8.5,25.5
72443,102.8,8.5,6.3,19.3
72444,100.3,6.7,6.0,15.2
72445,81.3,6.3,5.4,19.4
72447,130.0,0.0,2.2,23.9
72449,91.7,4.7,3.2,27.3
72450,103.7,7.8,1.5,27.1
72453,94.8,6.4,6.5,15.9
72454,108.6,0.0,3.1,36.6
72455,99.7,5.3,5.7,22.9
72456,99.9,6.5,5.4,19.9
72457,93.5,5.6,3.8,22.9
72458,58.1,16.8,0.0,13.5
72459,85.6,7.9,5.2,26.3
72460,83.9,5.7,5.3,17.5
72461,146.1,3.7,0.8,21.6
72462,95.7,6.2,3.4,22.7
72464,130.4,10.3,5.6,20.8
72466,84.8,0.0,14.8,23.0
72467,120.3,9.9,2.4,18.1
72469,-,81.4,16.5,0.0
72470,91.6,3.8,7.6,31.0
72471,122.2,2.5,1.9,20.6
72472,76.9,7.3,3.9,15.5
72473,97.1,6.1,5.0,16.2
72476,118.2,5.5,4.7,15.1
72478,93.9,7.2,8.8,18.3
72479,117.8,18.7,3.6,31.1
72482,76.4,5.3,9.9,14.9
72501,87.4,2.4,3.6,24.2
72512,91.4,6.7,7.2,17.2
72513,72.9,6.7,2.7,31.7
72515,93.9,7.0,2.2,27.2
72517,-,-,-,-
72519,94.8,10.3,0.0,25.4
72520,125.4,4.0,9.4,18.3
72521,94.0,0.0,0.0,30.1
72522,94.9,6.6,6.7,17.9
72523,180.0,6.1,5.0,23.6
72524,99.8,4.9,6.2,16.8
72526,262.2,15.4,10.9,13.9
72527,119.6,0.0,11.1,14.5
72528,99.6,23.8,10.7,0.0
72529,-,-,-,-
72530,113.9,4.0,4.0,33.9
72531,86.3,4.0,3.6,30.1
72532,92.2,4.8,6.5,25.7
72533,87.4,5.2,3.5,33.3
72534,101.2,2.0,5.0,47.7
72536,119.9,5.0,1.6,7.8
72537,134.1,17.6,0.4,20.7
72538,122.8,0.0,1.6,26.8
72539,68.1,1.7,0.0,37.6
72540,90.9,0.0,0.0,18.3
72542,103.2,6.3,5.8,10.6
72543,96.3,6.1,4.7,32.1
72544,98.5,5.5,5.9,25.0
72546,74.8,6.5,7.0,27.5
72550,84.8,11.1,6.6,23.8
72553,128.9,0.3,0.0,32.6
72554,104.2,14.3,2.0,14.3
